startLon,startLat,startDate,endDate,endLon,endLat
-116.4669806,32.5897411,2014-04-13
-116.51789,32.68435
-116.4200811,32.8777339
-116.5222362,32.9803631
-116.4725121,33.0958339
-116.5881039,33.2155172
-116.6452888,33.2730477
